date,btc_adj_close,btc_volume,eth_adj_close,eth_volume,sp500_adj_close,sp500_volume,vti_adj_close,vti_volume,agg_adj_close,agg_volume,tlt_adj_close,tlt_volume
2017-11-29,9888.6103515625,11568799744.0,427.52301025390625,2675940096.0,2626.070068359375,4090630000,118.31429290771484,2066300,85.99546813964844,2423700,99.08710479736328,14547100
2017-11-30,10233.599609375,8310689792.0,447.114013671875,1903040000.0,2647.580078125,4965700000,119.22372436523438,2854400,85.85384368896484,4011300,98.755615234375,9630000
2017-12-01,10975.599609375,6783119872.0,466.5400085449219,1247879936.0,2642.219970703125,3950930000,118.98765563964844,3585700,86.09908294677734,3410200,100.08830261230469,24583100
2017-12-04,11657.2001953125,6132409856.0,470.2040100097656,1005550016.0,2639.43994140625,4025840000,118.83021545410156,3119400,86.0911865234375,2652800,100.13568115234375,9609200
2017-12-05,11916.7001953125,6895260160.0,463.281005859375,1216720000.0,2629.570068359375,3547570000,118.32301330566406,2583300,86.17794799804688,2995500,100.63398742675781,10958900
2017-12-06,14291.5,12656300032.0,428.5880126953125,1998259968.0,2629.27001953125,3253080000,118.25310516357422,2835600,86.26469421386719,2965800,100.98197174072266,11834200
2017-12-07,17899.69921875,17950699520.0,434.4079895019531,2129570048.0,2636.97998046875,3297060000,118.72530364990234,1537600,86.15430450439453,2584100,100.19107818603516,13056800
2017-12-08,16569.400390625,21135998976.0,456.031005859375,2336379904.0,2651.5,3126750000,119.34612274169922,1502600,86.12276458740234,1685000,100.1989974975586,4786100
2017-12-11,16936.80078125,12153900032.0,515.135986328125,1771440000.0,2659.989990234375,3141480000,119.62599182128906,1934300,86.0911865234375,2612400,99.99333190917969,3863800
2017-12-12,17415.400390625,14603799552.0,651.4310302734375,5179829760.0,2664.110107421875,3568910000,119.75715637207031,1517200,86.05170440673828,3142400,99.95384979248047,7502400
2017-12-13,16408.19921875,12976900096.0,702.7670288085938,4524539904.0,2662.85009765625,3568360000,119.77462005615234,1858800,86.29627990722656,3109500,100.70518493652344,8532900
2017-12-14,16564.0,13777399808.0,695.8159790039062,3821580032.0,2652.010009765625,3442760000,119.21499633789062,1856100,86.31993103027344,4126100,101.13224792480469,6885000
2017-12-15,17706.900390625,14309999616.0,684.447998046875,2758710016.0,2675.81005859375,5736910000,120.2818374633789,2293000,86.34355926513672,2403700,101.51187133789062,7239400
2017-12-18,19114.19921875,14839499776.0,794.64501953125,3249230080.0,2690.159912109375,3727770000,121.11254119873047,2696300,86.23319244384766,4474300,100.58656311035156,7239700
2017-12-19,17776.69921875,16894499840.0,826.822998046875,4096549888.0,2681.469970703125,3407680000,120.6229019165039,3642100,85.9807357788086,2820900,99.28152465820312,11045800
2017-12-20,16624.599609375,22149699584.0,819.0859985351562,3969939968.0,2679.25,3246230000,120.6141128540039,2522200,85.78359985351562,4002500,98.1822280883789,10005800
2017-12-21,15802.900390625,16516599808.0,821.06298828125,3569060096.0,2684.570068359375,3293130000,120.88919830322266,2111200,85.85935974121094,2374500,98.75444030761719,7026900
2017-12-22,13831.7998046875,22197999616.0,674.8599853515625,4977710080.0,2683.340087890625,2401030000,120.84526062011719,1926000,85.89875030517578,3292800,98.88915252685547,3974300
2017-12-26,16099.7998046875,13454300160.0,773.8359985351562,2201159936.0,2680.5,1970660000,120.74857330322266,2051300,85.96979522705078,1873400,99.18241119384766,3168400
2017-12-27,15838.5,12487600128.0,762.8419799804688,2100029952.0,2682.6201171875,2202900000,120.79254913330078,2242400,86.23802185058594,2046900,100.47431182861328,9059700
2017-12-28,14606.5,12336499712.0,737.0230102539062,2389149952.0,2687.5400390625,2174890000,121.05613708496094,2936500,86.17491149902344,2895400,100.38716125488281,5297100
2017-12-29,14656.2001953125,13025500160.0,753.5919799804688,2648969984.0,2673.610107421875,2447760000,120.60797119140625,2256500,86.26170349121094,2813400,100.5456314086914,7580500
2018-01-02,14982.099609375,16846600192.0,884.4439697265625,5783349760.0,2695.81005859375,3397430000,121.4603500366211,3699700,86.13550567626953,8850900,99.45980834960938,16238200
2018-01-03,15201.0,16871900160.0,962.719970703125,5093159936.0,2713.06005859375,3544030000,122.16338348388672,3052300,86.14336395263672,2441700,99.93537139892578,8605100
2018-01-04,15599.2001953125,21783199744.0,980.9219970703125,6502859776.0,2723.989990234375,3697340000,122.62907409667969,2572400,86.08812713623047,2945400,99.91950225830078,9217900
2018-01-05,17429.5,23840899072.0,997.719970703125,6683149824.0,2743.14990234375,3239280000,123.3496322631836,2188500,86.03287506103516,4322900,99.63418579101562,10915400
2018-01-08,15170.099609375,18413899776.0,1148.530029296875,8450970112.0,2747.7099609375,3246160000,123.63084411621094,2655300,86.00922393798828,3394500,99.57076263427734,8850600
2018-01-09,14595.400390625,16659999744.0,1299.739990234375,7965459968.0,2751.2900390625,3467460000,123.85933685302734,2625200,85.77256774902344,2301300,98.2392807006836,16226400
2018-01-10,14973.2998046875,18500800512.0,1255.8199462890625,9214950400.0,2748.22998046875,3579900000,123.66600036621094,2014900,85.77256774902344,4194300,98.120361328125,14302600
2018-01-11,13405.7998046875,16534099968.0,1154.9300537109375,7235899904.0,2767.56005859375,3645690000,124.71171569824219,2188000,85.8119888305664,3470400,98.52455139160156,12511000
2018-01-12,13980.599609375,12065699840.0,1273.199951171875,5222300160.0,2786.239990234375,3587220000,125.44110870361328,2661800,85.79621887207031,3605900,98.69103240966797,9987100
2018-01-16,11490.5,18853799936.0,1053.68994140625,8405139968.0,2776.419921875,4362880000,124.8874740600586,3973400,85.81989288330078,6794400,99.10317993164062,9125900
2018-01-17,11188.599609375,18830600192.0,1014.25,8545160192.0,2802.56005859375,3790340000,126.03864288330078,2756400,85.7252197265625,3146300,98.96842956542969,8327000
